time,PT1: HP,PT2: FUEL,PT3: OX,PT4: ENG?, PT5,PT6,PT7,PT8
18:44:54:010,1,2,419,2835,2692,2741,11578,2835
18:44:54:168,1,2,419,2836,2685,2750,11577,2836
18:44:54:310,1,2,419,2841,2685,2741,11583,2841
18:44:54:469,1,2,419,2837,2686,2744,11581,2837
18:44:54:610,1,2,419,2841,2684,2745,11583,2841
18:44:54:767,1,2,419,2835,2687,2748,11581,2835
18:44:54:909,1,2,419,2832,2690,2748,11587,2832
18:44:55:087,1,2,419,2837,2687,2744,11587,2837
18:44:55:213,1,2,419,2839,2683,2746,11588,2839
18:44:55:401,1,2,420,2836,2682,2742,11589,2836
18:44:55:526,1,2,419,2833,2686,2743,11587,2833
18:44:55:684,1,2,420,2842,2683,2748,11596,2842
18:44:55:810,1,2,420,2837,2684,2746,11596,2837
18:44:55:999,1,2,420,2840,2685,2749,11598,2840
18:44:56:127,1,2,420,2836,2690,2755,11598,2836
18:44:56:283,1,2,420,2845,2681,2748,11596,2845
18:44:56:411,1,2,420,2835,2686,2745,11595,2835
18:44:56:599,1,2,420,2833,2686,2748,11592,2833
18:44:56:724,1,2,420,2832,2685,2740,11596,2832
18:44:56:910,1,2,420,2842,2690,2750,11602,2842
18:44:57:035,1,2,420,2828,2682,2743,11596,2828
18:44:57:189,1,2,420,2839,2688,2744,11596,2839
18:44:57:313,1,2,420,2838,2689,2743,11602,2838
18:44:57:500,1,2,420,2836,2693,2743,11595,2836
18:44:57:623,1,2,420,2838,2688,2747,11603,2838
18:44:57:792,1,2,420,2840,2694,2743,11602,2840
18:44:57:918,1,2,420,2838,2682,2748,11601,2838
18:44:58:106,1,2,420,2843,2687,2745,11602,2843
18:44:58:231,1,2,421,2842,2689,2739,11611,2842
18:44:58:387,1,2,420,2834,2687,2748,11604,2834
18:44:58:510,1,2,420,2834,2689,2745,11609,2834
18:44:58:698,1,2,421,2835,2686,2744,11612,2835
18:44:58:823,1,2,420,2835,2690,2750,11607,2835
18:44:59:012,1,2,420,2839,2691,2749,11609,2839
18:44:59:135,1,2,420,2843,2690,2745,11609,2843
18:44:59:291,1,2,420,2830,2687,2749,11609,2830
18:44:59:416,1,2,420,2838,2692,2741,11609,2838
18:44:59:603,1,2,420,2836,2689,2749,11607,2836
18:44:59:729,1,2,421,2836,2689,2748,11611,2836
18:44:59:885,1,2,421,2837,2691,2748,11613,2837
18:45:00:010,1,2,420,2839,2682,2744,11609,2839
18:45:00:197,1,2,421,2838,2686,2748,11616,2838
18:45:00:323,1,2,421,2836,2688,2749,11617,2836
18:45:00:509,1,2,421,2837,2683,2745,11617,2837
18:45:00:634,1,2,421,2835,2695,2746,11619,2835
18:45:00:789,1,2,421,2839,2687,2748,11619,2839
18:45:00:914,1,2,421,2840,2689,2741,11622,2840
18:45:01:102,1,2,421,2840,2683,2750,11623,2840
18:45:01:229,1,2,421,2837,2688,2744,11620,2837
18:45:01:386,1,2,421,2837,2688,2747,11627,2837
18:45:01:513,1,2,421,2841,2685,2743,11624,2841
18:45:01:698,1,2,421,2831,2685,2743,11627,2831
18:45:01:822,1,2,421,2836,2691,2749,11618,2836
18:45:02:009,1,2,421,2840,2689,2745,11630,2840
18:45:02:134,1,2,421,2834,2683,2748,11628,2834
18:45:02:292,1,2,421,2835,2685,2741,11630,2835
18:45:02:418,1,2,421,2838,2689,2742,11628,2838
18:45:02:607,1,2,422,2837,2686,2746,11633,2837
18:45:02:730,1,2,421,2834,2682,2745,11627,2834
18:45:02:887,1,2,422,2836,2683,2742,11633,2836
18:45:03:012,1,2,422,2837,2686,2749,11633,2837
18:45:03:199,1,2,421,2833,2689,2742,11626,2833
18:45:03:325,1,2,422,2833,2689,2743,11633,2833
18:45:03:512,1,2,422,2838,2684,2750,11632,2838
18:45:03:637,1,2,422,2835,2687,2743,11635,2835
18:45:03:792,1,2,421,2841,2683,2745,11629,2841
18:45:03:916,1,2,422,2834,2684,2738,11632,2834
18:45:04:107,1,2,422,2837,2684,2737,11635,2837
18:45:04:232,1,2,422,2839,2690,2748,11637,2839
18:45:04:390,1,2,422,2837,2685,2750,11646,2837
18:45:04:515,1,2,422,2832,2687,2746,11643,2832
18:45:04:699,1,2,422,2838,2687,2744,11638,2838
18:45:04:823,1,2,422,2829,2682,2744,11640,2829
18:45:05:012,1,2,422,2837,2692,2748,11644,2837
18:45:05:137,1,2,422,2844,2685,2742,11632,2844
18:45:05:295,1,2,422,2836,2685,2744,11641,2836
18:45:05:417,1,2,422,2843,2684,2744,11648,2843
18:45:05:604,1,2,422,2836,2685,2741,11641,2836
18:45:05:730,1,2,422,2844,2685,2749,11642,2844
18:45:05:886,1,2,422,2830,2689,2741,11642,2830
18:45:06:012,1,2,422,2840,2682,2740,11642,2840
18:45:06:200,1,2,422,2834,2684,2744,11642,2834
18:45:06:326,1,2,422,2839,2686,2751,11643,2839
18:45:06:514,1,2,422,2837,2685,2754,11649,2837
18:45:06:637,1,2,422,2836,2687,2735,11644,2836
18:45:06:792,1,2,422,2841,2683,2740,11647,2841
18:45:06:918,1,2,422,2838,2690,2744,11650,2838
18:45:07:104,1,2,422,2836,2683,2746,11648,2836
18:45:07:230,1,2,422,2844,2687,2745,11649,2844
18:45:07:417,1,2,422,2826,2692,2744,11652,2826
18:45:07:543,1,2,423,2837,2690,2746,11657,2837
18:45:07:682,1,2,422,2833,2685,2750,11652,2833
18:45:07:823,1,2,422,2839,2686,2743,11648,2839
18:45:08:012,1,2,423,2841,2688,2750,11655,2841
18:45:08:136,1,2,423,2834,2687,2743,11656,2834
18:45:08:292,1,2,423,2833,2684,2748,11653,2833
18:45:08:417,1,2,423,2828,2682,2749,11657,2828
18:45:08:604,1,2,423,2840,2685,2749,11660,2840
18:45:08:732,1,2,423,2835,2690,2739,11657,2835
18:45:08:919,1,2,423,2832,2690,2743,11658,2832
18:45:09:045,1,2,423,2833,2687,2747,11662,2833
18:45:09:185,1,2,423,2835,2690,2741,11660,2835
18:45:09:312,1,2,423,2833,2688,2746,11659,2833
18:45:09:501,1,2,423,2838,2685,2745,11656,2838
18:45:09:627,1,2,423,2835,2686,2745,11660,2835
18:45:09:815,1,2,423,2832,2692,2746,11664,2832
18:45:09:941,1,2,423,2831,2689,2741,11663,2831
18:45:10:100,1,2,423,2834,2689,2740,11660,2834
18:45:10:228,1,2,423,2833,2688,2744,11655,2833
18:45:10:413,1,2,423,2830,2689,2746,11664,2830
18:45:10:540,1,2,423,2835,2690,2745,11665,2835
18:45:10:696,1,2,423,2833,2686,2749,11661,2833
18:45:10:822,1,2,423,2836,2686,2744,11670,2836
18:45:11:011,1,2,423,2839,2686,2744,11667,2839
18:45:11:133,1,2,423,2843,2685,2740,11664,2843
18:45:11:288,1,2,423,2840,2692,2745,11672,2840
18:45:11:412,1,2,423,2838,2688,2746,11665,2838
18:45:11:601,1,2,423,2831,2688,2743,11672,2831
18:45:11:728,1,2,423,2841,2682,2748,11672,2841
18:45:11:914,1,2,423,2832,2687,2741,11667,2832
18:45:12:039,1,2,423,2842,2689,2749,11667,2842
18:45:12:195,1,2,423,2836,2688,2742,11671,2836
18:45:12:318,1,2,423,2839,2689,2744,11669,2839
18:45:12:505,1,2,423,2833,2689,2744,11670,2833
18:45:12:631,1,2,423,2837,2686,2743,11668,2837
18:45:12:816,1,2,423,2834,2690,2749,11668,2834
18:45:12:942,1,2,423,2835,2684,2742,11673,2835
18:45:13:097,1,2,424,2836,2686,2750,11674,2836
18:45:13:220,1,2,424,2840,2687,2749,11674,2840
18:45:13:408,1,2,424,2835,2683,2745,11674,2835
18:45:13:532,1,2,424,2834,2689,2749,11678,2834
18:45:13:720,1,2,424,2838,2691,2742,11677,2838
18:45:13:844,1,2,424,2836,2689,2747,11681,2836
18:45:14:000,1,2,424,2838,2688,2746,11681,2838
18:45:14:125,1,2,424,2836,2684,2749,11678,2836
18:45:14:312,1,2,424,2840,2687,2744,11679,2840
18:45:14:437,1,2,424,2837,2684,2745,11679,2837
18:45:14:595,1,2,424,2835,2685,2747,11679,2835
18:45:14:717,1,2,424,2833,2686,2740,11681,2833
18:45:14:905,1,2,424,2844,2693,2746,11684,2844
18:45:15:031,1,2,424,2838,2683,2747,11678,2838
18:45:15:220,1,2,424,2839,2686,2738,11682,2839
18:45:15:345,1,2,424,2839,2684,2742,11682,2839
18:45:15:497,1,2,424,2836,2688,2740,11680,2836
18:45:15:623,1,2,424,2834,2688,2747,11681,2834
18:45:15:812,1,2,424,2834,2686,2746,11679,2834
18:45:15:937,1,2,424,2837,2687,2739,11682,2837
18:45:16:092,1,2,424,2839,2684,2747,11683,2839
18:45:16:217,1,2,424,2837,2688,2741,11680,2837
18:45:16:404,1,2,424,2835,2689,2739,11685,2835
18:45:16:528,1,2,424,2841,2689,2737,11685,2841
18:45:16:716,1,2,424,2838,2692,2745,11688,2838
18:45:16:840,1,2,424,2843,2687,2746,11683,2843
18:45:16:996,1,2,424,2835,2684,2747,11687,2835
18:45:17:123,1,2,424,2842,2688,2749,11691,2842
18:45:17:313,1,2,424,2838,2688,2751,11694,2838
18:45:17:436,1,2,424,2836,2687,2743,11683,2836
18:45:17:594,1,2,424,2834,2687,2748,11685,2834
18:45:17:718,1,2,424,2834,2693,2746,11683,2834
18:45:17:904,1,2,424,2843,2690,2743,11687,2843
18:45:18:029,1,2,425,2839,2685,2744,11695,2839
18:45:18:215,1,2,424,2835,2688,2749,11687,2835
18:45:18:338,1,2,424,2834,2690,2746,11687,2834
18:45:18:496,1,2,424,2834,2684,2744,11690,2834
18:45:18:621,1,2,424,2837,2689,2746,11689,2837
18:45:18:810,1,2,424,2840,2685,2743,11687,2840
18:45:18:935,1,2,424,2844,2683,2747,11685,2844
18:45:19:123,1,2,424,2838,2685,2750,11685,2838
18:45:19:247,1,2,424,2833,2686,2742,11685,2833
18:45:19:403,1,2,424,2835,2686,2743,11693,2835
18:45:19:528,1,2,424,2835,2681,2746,11688,2835
18:45:19:717,1,2,424,2837,2686,2748,11690,2837
18:45:19:844,1,2,424,2838,2687,2745,11690,2838
18:45:19:999,1,2,424,2837,2686,2745,11690,2837
18:45:20:124,1,2,424,2836,2680,2746,11689,2836
18:45:20:310,1,2,424,2838,2691,2744,11686,2838
18:45:20:435,1,2,424,2834,2684,2748,11690,2834
18:45:20:620,1,2,425,2840,2688,2750,11696,2840
18:45:20:746,1,2,424,2834,2690,2748,11694,2834
18:45:20:902,1,2,424,2833,2686,2747,11693,2833
18:45:21:027,1,2,425,2841,2688,2749,11695,2841
18:45:21:214,1,2,425,2834,2689,2743,11695,2834
18:45:21:338,1,2,425,2840,2687,2746,11696,2840
18:45:21:496,1,2,425,2839,2695,2744,11695,2839
18:45:21:623,1,2,425,2831,2688,2740,11696,2831
18:45:21:812,1,2,424,2834,2686,2748,11691,2834
18:45:21:938,1,2,424,2838,2689,2739,11694,2838
18:45:22:127,1,2,425,2838,2694,2746,11696,2838
18:45:22:253,1,2,425,2840,2685,2747,11696,2840
18:45:22:394,1,2,424,2837,2689,2745,11692,2837
18:45:22:520,1,2,424,2835,2686,2743,11694,2835
18:45:22:710,1,2,424,2836,2683,2743,11693,2836
18:45:22:832,1,2,425,2832,2686,2744,11699,2832
18:45:23:021,1,2,424,2834,2687,2745,11692,2834
18:45:23:146,1,2,425,2836,2688,2748,11695,2836
18:45:23:302,1,2,424,2839,2682,2746,11690,2839
18:45:23:429,1,2,425,2839,2686,2744,11702,2839
18:45:23:617,1,2,425,2839,2693,2746,11700,2839
18:45:23:743,1,2,425,2837,2685,2747,11698,2837
18:45:23:899,1,2,425,2842,2688,2743,11700,2842
18:45:24:023,1,2,425,2835,2686,2745,11701,2835
18:45:24:211,1,2,425,2837,2685,2744,11703,2837
18:45:24:339,1,2,425,2835,2685,2748,11701,2835
18:45:24:524,1,2,425,2840,2683,2746,11704,2840
18:45:24:648,1,2,425,2840,2684,2743,11703,2840
18:45:24:806,1,2,425,2842,2686,2747,11705,2842
18:45:24:930,1,2,425,2839,2681,2742,11707,2839
18:45:25:116,1,2,425,2844,2686,2744,11707,2844
18:45:25:243,1,2,425,2833,2687,2745,11703,2833
18:45:25:398,1,2,425,2839,2688,2739,11699,2839
18:45:25:524,1,2,425,2835,2682,2744,11701,2835
18:45:25:712,1,2,425,2838,2685,2745,11700,2838
18:45:25:836,1,2,425,2837,2685,2747,11703,2837
18:45:26:023,1,2,425,2837,2687,2745,11701,2837
18:45:26:147,1,2,425,2841,2689,2746,11704,2841
18:45:26:304,1,2,425,2833,2680,2747,11708,2833
18:45:26:428,1,2,425,2841,2689,2745,11708,2841
18:45:26:617,1,2,425,2838,2679,2750,11701,2838
18:45:26:740,1,2,425,2830,2689,2741,11708,2830
18:45:26:927,1,2,425,2836,2686,2737,11709,2836
18:45:27:052,1,2,425,2844,2687,2747,11705,2844
18:45:27:208,1,2,425,2833,2687,2742,11703,2833
18:45:27:331,1,2,425,2843,2689,2736,11704,2843
18:45:27:518,1,2,425,2844,2687,2744,11707,2844
18:45:27:645,1,2,425,2844,2688,2751,11706,2844
18:45:27:801,1,2,425,2836,2689,2750,11707,2836
18:45:27:926,1,2,425,2838,2690,2749,11710,2838
18:45:28:114,1,2,425,2840,2685,2738,11711,2840
18:45:28:240,1,2,425,2837,2688,2738,11709,2837
18:45:28:427,1,2,425,2832,2688,2746,11706,2832
18:45:28:554,1,2,425,2842,2688,2749,11701,2842
18:45:28:710,1,2,425,2832,2682,2742,11709,2832
18:45:28:836,1,2,425,2832,2685,2743,11709,2832
18:45:29:023,1,2,425,2834,2690,2752,11708,2834
18:45:29:146,1,2,425,2840,2689,2746,11707,2840
18:45:29:300,1,2,425,2843,2686,2746,11710,2843
18:45:29:426,1,2,425,2841,2688,2746,11704,2841
18:45:29:612,1,2,425,2841,2687,2744,11711,2841
18:45:29:736,1,2,425,2834,2687,2744,11706,2834
18:45:29:923,1,2,425,2841,2691,2743,11709,2841
18:45:30:049,1,2,425,2837,2686,2744,11704,2837
18:45:30:204,1,2,425,2837,2686,2744,11703,2837
18:45:30:328,1,2,425,2840,2684,2740,11706,2840
18:45:30:519,1,2,425,2839,2687,2751,11707,2839
18:45:30:644,1,2,425,2836,2692,2739,11710,2836
18:45:30:799,1,2,425,2835,2685,2740,11713,2835
18:45:30:926,1,2,425,2841,2686,2747,11709,2841
18:45:31:109,1,2,425,2835,2685,2742,11710,2835
18:45:31:234,1,2,425,2837,2687,2746,11708,2837
18:45:31:421,1,2,425,2839,2686,2744,11709,2839
18:45:31:547,1,2,425,2837,2685,2745,11714,2837
18:45:31:705,1,2,425,2836,2687,2747,11711,2836
18:45:31:828,1,2,426,2836,2686,2749,11716,2836
18:45:32:016,1,2,425,2829,2683,2739,11711,2829
18:45:32:139,1,2,425,2839,2685,2745,11712,2839
18:45:32:326,1,2,425,2836,2682,2748,11709,2836
18:45:32:450,1,2,425,2838,2689,2744,11713,2838
18:45:32:609,1,2,425,2839,2681,2742,11713,2839
18:45:32:731,1,2,426,2836,2687,2744,11716,2836
18:45:32:920,1,2,426,2842,2680,2749,11716,2842
18:45:33:045,1,2,425,2843,2687,2747,11710,2843
18:45:33:201,1,2,426,2839,2681,2746,11716,2839
18:45:33:328,1,2,426,2833,2693,2743,11717,2833
18:45:33:515,1,2,425,2835,2681,2747,11708,2835
18:45:33:639,1,2,425,2838,2687,2742,11711,2838
18:45:33:826,1,2,426,2833,2688,2743,11718,2833
18:45:33:953,1,2,425,2835,2686,2745,11715,2835
18:45:34:109,1,2,426,2834,2693,2742,11719,2834
18:45:34:233,1,2,425,2838,2687,2742,11712,2838
18:45:34:422,1,2,426,2827,2688,2746,11719,2827
18:45:34:547,1,2,425,2837,2690,2742,11714,2837
18:45:34:703,1,2,425,2833,2686,2739,11713,2833
18:45:34:828,1,2,425,2841,2682,2745,11712,2841
18:45:35:015,1,2,425,2838,2684,2747,11712,2838
18:45:35:141,1,2,425,2835,2682,2741,11709,2835
18:45:35:267,1,2,425,2837,2684,2747,11709,2837
18:45:35:422,1,2,425,2840,2686,2745,11709,2840
18:45:35:610,1,2,426,2840,2687,2749,11720,2840
18:45:35:735,1,2,425,2845,2688,2748,11714,2845
18:45:35:925,1,2,425,2838,2684,2750,11710,2838
18:45:36:049,1,2,425,2842,2684,2742,11714,2842
18:45:36:205,1,2,425,2842,2687,2747,11715,2842
18:45:36:330,1,2,425,2835,2681,2739,11715,2835
18:45:36:519,1,2,426,2838,2689,2743,11721,2838
18:45:36:644,1,2,425,2840,2689,2741,11715,2840
18:45:36:773,1,2,426,2838,2686,2748,11718,2838
18:45:36:910,1,2,426,2830,2690,2742,11716,2830
18:45:37:114,1,2,425,2835,2684,2743,11712,2835
18:45:37:239,1,2,426,2841,2683,2743,11720,2841
18:45:37:425,1,2,425,2835,2687,2748,11715,2835
18:45:37:550,1,2,426,2837,2690,2744,11716,2837
18:45:37:708,1,2,425,2833,2690,2744,11713,2833
18:45:37:833,1,2,425,2841,2690,2745,11715,2841
18:45:38:022,1,2,425,2836,2686,2741,11714,2836
18:45:38:145,1,2,425,2838,2697,2748,11715,2838
18:45:38:271,1,2,425,2836,2687,2741,11712,2836
18:45:38:411,1,2,425,2835,2686,2750,11713,2835
18:45:38:614,1,2,425,2831,2686,2744,11712,2831
18:45:38:742,1,2,425,2832,2684,2744,11709,2832
18:45:38:870,1,2,426,2841,2688,2741,11716,2841
18:45:39:008,1,2,426,2840,2688,2740,11719,2840
18:45:39:211,1,2,425,2841,2679,2739,11712,2841
18:45:39:337,0,2,426,2830,2677,2748,11716,2830
18:45:39:525,1,2,425,2832,2684,2747,11711,2832
18:45:39:652,1,2,426,2839,2688,2747,11718,2839
18:45:39:809,1,2,426,2838,2681,2743,11717,2838
18:45:39:932,1,2,426,2834,2689,2746,11720,2834
18:45:40:121,1,2,425,2834,2686,2745,11715,2834
18:45:40:247,1,2,426,2837,2691,2741,11720,2837
18:45:40:372,1,2,426,2839,2684,2749,11717,2839
18:45:40:510,1,2,426,2841,2684,2751,11720,2841
18:45:40:712,1,2,426,2837,2691,2742,11718,2837
18:45:40:838,1,2,425,2838,2688,2749,11712,2838
18:45:41:027,1,2,426,2841,2689,2745,11720,2841
18:45:41:151,1,2,426,2841,2686,2746,11717,2841
18:45:41:278,1,2,425,2840,2687,2742,11713,2840
18:45:41:416,1,2,426,2836,2686,2741,11718,2836
18:45:41:618,1,2,426,2832,2683,2747,11723,2832
18:45:41:743,1,2,426,2844,2690,2746,11717,2844
18:45:41:868,1,2,425,2840,2685,2747,11715,2840
18:45:42:009,1,2,425,2841,2693,2738,11715,2841
18:45:42:211,1,2,426,2840,2683,2745,11717,2840
18:45:42:337,1,2,426,2838,2684,2747,11719,2838
18:45:42:523,1,2,426,2843,2687,2740,11719,2843
18:45:42:647,1,2,426,2837,2687,2743,11717,2837
18:45:42:776,1,2,426,2838,2685,2750,11720,2838
18:45:42:915,1,2,425,2837,2688,2748,11715,2837
18:45:43:117,1,2,426,2836,2685,2748,11721,2836
18:45:43:242,1,2,425,2831,2685,2744,11713,2831
18:45:43:369,1,2,426,2833,2682,2744,11717,2833
18:45:43:523,1,2,426,2837,2691,2749,11718,2837
18:45:43:709,1,2,426,2835,2685,2745,11716,2835
18:45:43:836,1,2,426,2838,2683,2748,11719,2838
18:45:44:025,1,2,426,2844,2688,2743,11722,2844
18:45:44:150,1,2,425,2841,2689,2747,11714,2841
18:45:44:277,1,2,425,2836,2682,2748,11712,2836
18:45:44:416,1,2,426,2841,2682,2748,11717,2841
18:45:44:619,1,2,425,2834,2689,2749,11715,2834
18:45:44:743,1,2,426,2841,2687,2740,11716,2841
18:45:44:872,1,2,426,2840,2690,2742,11719,2840
18:45:45:011,1,2,426,2841,2689,2740,11718,2841
18:45:45:215,1,2,426,2828,2686,2741,11721,2828
18:45:45:341,1,2,426,2837,2684,2743,11719,2837
18:45:45:468,1,2,426,2830,2685,2744,11719,2830
18:45:45:621,1,2,426,2841,2688,2746,11716,2841
18:45:45:808,1,2,426,2836,2684,2742,11721,2836
18:45:45:933,1,2,425,2835,2688,2747,11713,2835
18:45:46:119,1,2,426,2835,2690,2748,11722,2835
18:45:46:244,1,2,426,2837,2684,2745,11718,2837
18:45:46:371,1,2,426,2836,2688,2748,11719,2836
18:45:46:511,1,2,426,2834,2687,2748,11722,2834
18:45:46:714,1,2,426,2840,2686,2748,11723,2840
18:45:46:836,1,2,425,2840,2685,2739,11714,2840
18:45:47:023,1,2,426,2832,2684,2748,11724,2832
18:45:47:145,1,2,425,2839,2684,2747,11713,2839
18:45:47:275,1,2,426,2835,2690,2746,11719,2835
18:45:47:412,1,2,426,2841,2690,2742,11719,2841
18:45:47:616,1,2,426,2836,2689,2745,11719,2836
18:45:47:741,1,2,426,2836,2682,2747,11723,2836
18:45:47:925,1,2,426,2838,2686,2744,11717,2838
18:45:48:050,1,2,425,2836,2688,2743,11714,2836
18:45:48:177,1,2,426,2837,2687,2749,11719,2837
18:45:48:316,1,2,426,2842,2683,2741,11717,2842
18:45:48:518,1,2,426,2832,2680,2743,11718,2832
18:45:48:643,1,2,426,2840,2683,2744,11719,2840
18:45:48:771,1,2,425,2839,2685,2741,11713,2839
18:45:48:908,1,2,426,2831,2688,2742,11716,2831
18:45:49:112,1,2,426,2842,2684,2745,11720,2842
18:45:49:236,1,2,426,2835,2686,2743,11716,2835
18:45:49:423,1,2,425,2841,2688,2752,11712,2841
18:45:49:548,1,2,426,2842,2690,2743,11718,2842
18:45:49:675,1,2,426,2835,2693,2747,11716,2835
18:45:49:812,1,2,426,2838,2690,2739,11717,2838
18:45:50:019,1,2,425,2834,2690,2743,11713,2834
18:45:50:146,1,2,426,2840,2686,2743,11716,2840
18:45:50:276,1,2,426,2839,2690,2741,11718,2839
18:45:50:412,1,2,426,2833,2687,2747,11719,2833
18:45:50:616,1,2,426,2836,2683,2747,11721,2836
18:45:50:740,1,2,426,2837,2687,2739,11722,2837
18:45:50:926,1,2,425,2830,2686,2744,11714,2830
18:45:51:052,1,2,426,2838,2685,2743,11718,2838
18:45:51:179,1,2,425,2839,2689,2750,11715,2839
18:45:51:317,1,2,426,2834,2688,2748,11719,2834
18:45:51:517,1,2,425,2836,2687,2744,11710,2836
18:45:51:642,1,2,425,2832,2690,2740,11715,2832
18:45:51:772,1,2,425,2838,2685,2743,11710,2838
18:45:51:910,1,2,426,2840,2688,2745,11721,2840
18:45:52:114,1,2,425,2836,2686,2743,11714,2836
18:45:52:239,1,2,426,2839,2684,2744,11716,2839
18:45:52:422,1,2,426,2837,2691,2746,11717,2837
18:45:52:547,1,2,425,2842,2688,2742,11713,2842
18:45:52:675,1,2,426,2840,2688,2746,11716,2840
18:45:52:814,1,2,425,2837,2692,2750,11712,2837
18:45:53:018,1,2,426,2835,2686,2741,11716,2835
18:45:53:143,1,2,425,2836,2684,2743,11712,2836
18:45:53:272,1,2,426,2837,2684,2746,11718,2837
18:45:53:426,1,2,426,2832,2688,2745,11716,2832
18:45:53:613,1,2,426,2832,2685,2746,11717,2832
18:45:53:739,1,2,426,2836,2686,2747,11716,2836
18:45:53:866,1,2,426,2846,2691,2747,11716,2846
18:45:54:019,1,2,426,2836,2687,2739,11724,2836
18:45:54:223,1,2,425,2840,2685,2748,11713,2840
18:45:54:350,1,2,426,2838,2684,2744,11716,2838
18:45:54:476,1,2,426,2838,2683,2745,11719,2838
18:45:54:614,1,2,426,2841,2685,2748,11717,2841
18:45:54:817,1,2,425,2835,2685,2742,11714,2835
18:45:54:942,1,2,425,2837,2687,2740,11714,2837
18:45:55:070,1,2,425,2835,2684,2743,11714,2835
18:45:55:223,1,2,425,2833,2688,2744,11713,2833
18:45:55:426,1,2,426,2835,2683,2742,11719,2835
18:45:55:551,1,2,425,2838,2689,2743,11712,2838
18:45:55:678,1,2,425,2840,2689,2742,11710,2840
18:45:55:816,1,2,425,2839,2690,2747,11715,2839
18:45:56:020,1,2,425,2839,2684,2746,11710,2839
18:45:56:144,1,2,425,2837,2686,2748,11715,2837
18:45:56:275,1,2,425,2837,2686,2742,11709,2837
18:45:56:427,1,2,425,2835,2685,2742,11709,2835
18:45:56:612,1,2,425,2832,2689,2747,11713,2832
18:45:56:738,1,2,425,2836,2688,2746,11711,2836
18:45:56:925,1,2,425,2840,2684,2744,11711,2840
18:45:57:051,1,2,425,2837,2684,2742,11715,2837
18:45:57:175,1,2,425,2835,2684,2739,11715,2835
18:45:57:313,1,2,425,2838,2691,2746,11709,2838
18:45:57:515,1,2,425,2840,2695,2748,11706,2840
18:45:57:639,1,2,425,2840,2685,2750,11713,2840
18:45:57:825,1,2,425,2839,2688,2742,11714,2839
18:45:57:951,1,2,425,2834,2688,2744,11711,2834
18:45:58:078,1,2,425,2838,2685,2745,11712,2838
18:45:58:216,1,2,425,2838,2688,2745,11707,2838
18:45:58:420,1,2,425,2836,2686,2745,11706,2836
18:45:58:544,1,2,425,2834,2684,2746,11713,2834
18:45:58:671,1,2,425,2835,2687,2741,11709,2835
18:45:58:823,1,2,425,2834,2688,2742,11706,2834
18:45:59:027,1,2,425,2838,2683,2747,11711,2838
18:45:59:155,1,2,425,2839,2687,2745,11710,2839
18:45:59:282,1,2,425,2841,2692,2745,11708,2841
18:45:59:422,1,2,425,2837,2686,2748,11707,2837
18:45:59:624,1,2,425,2840,2690,2738,11704,2840
18:45:59:749,1,2,425,2838,2685,2745,11706,2838
18:45:59:875,1,2,425,2835,2687,2746,11711,2835
18:46:00:029,1,2,425,2834,2690,2743,11709,2834
18:46:00:217,1,2,425,2837,2691,2745,11707,2837
18:46:00:341,1,2,425,2841,2685,2743,11708,2841
18:46:00:622,1,2,425,2835,2688,2750,11707,2835
18:46:00:915,1,2,425,2839,2687,2740,11708,2839
18:46:01:227,1,2,425,2835,2687,2742,11710,2835
18:46:01:525,1,2,425,2834,2687,2746,11710,2834
18:46:01:822,1,2,425,2843,2687,2745,11709,2843
18:46:01:963,1,2,425,2837,2680,2743,11705,2837
18:46:02:149,1,2,425,2840,2691,2742,11704,2840
18:46:02:273,1,2,425,2839,2684,2748,11704,2839
18:46:02:430,1,2,425,2838,2684,2742,11705,2838
18:46:02:571,1,2,425,2834,2691,2745,11703,2834
18:46:02:756,1,2,425,2832,2682,2744,11705,2832
18:46:02:883,1,2,425,2832,2690,2745,11706,2832
18:46:03:021,1,2,425,2837,2687,2747,11706,2837
18:46:03:162,1,2,425,2839,2685,2749,11696,2839
18:46:03:349,1,2,425,2835,2686,2740,11698,2835
18:46:03:474,1,2,425,2836,2683,2744,11702,2836
18:46:03:631,1,2,425,2834,2688,2746,11702,2834
18:46:03:757,1,2,425,2837,2690,2739,11703,2837
18:46:03:945,1,2,425,2836,2683,2744,11703,2836
18:46:04:071,1,2,425,2839,2685,2741,11700,2839
18:46:04:228,1,2,425,2839,2687,2746,11702,2839
18:46:04:368,1,2,425,2838,2691,2743,11703,2838
18:46:04:555,1,2,425,2833,2684,2744,11703,2833
18:46:04:679,1,2,425,2841,2688,2746,11702,2841
18:46:04:822,1,2,425,2830,2687,2743,11699,2830
18:46:04:961,1,2,425,2836,2687,2744,11697,2836
18:46:05:145,1,2,425,2833,2687,2742,11701,2833
18:46:05:272,1,2,425,2835,2689,2745,11701,2835
18:46:05:427,1,2,425,2840,2687,2741,11697,2840
18:46:05:568,1,2,425,2840,2686,2749,11695,2840
18:46:05:755,1,2,424,2836,2687,2741,11694,2836
18:46:05:881,1,2,425,2840,2688,2745,11698,2840
18:46:06:021,1,2,425,2839,2689,2748,11698,2839
18:46:06:160,1,2,425,2834,2689,2743,11696,2834
18:46:06:347,1,2,425,2837,2686,2751,11696,2837
18:46:06:472,1,2,425,2834,2687,2746,11699,2834
18:46:06:629,1,2,425,2838,2686,2746,11702,2838
18:46:06:770,1,2,425,2839,2691,2743,11695,2839
